,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
42,88954,2001 TE42,143.39255666666665,14.996673055555554,Mars-Crosser,19.8,0.014,849.543,22.1582,-12.705,2.00941395964,2.3449908071,24.79,96.71,-0.987088173,1.925699682,0.858014077,-0.011011745,-0.000750663,-0.001676793,2459900.0
43,,2020 HW183,143.42630541666665,14.928688611111111,MB>Inner,24.5,4.306,850.413,21.6915,-5.025,2.56046224647,2.85445912436,20.15,96.66,-1.428533749,2.257773108,0.997117611,-0.007604957,-0.004913826,-0.001543236,2459900.0
44,280981,2006 DW65,143.42260666666667,14.780811944444446,MB>Middle,21.1,0.003,855.802,39.8969,-9.819,1.88888190453,2.23457229724,26.11,96.61,-0.894940833,1.872636011,0.819041555,-0.011206333,-0.005052844,-0.001429665,2459900.0
45,,2014 JK104,142.95083666666667,14.920928888888888,MB>Outer,23.1,2.151,863.898,16.5392,-2.597,3.10708136837,3.38009051524,16.89,97.09,-1.839006423,2.591655496,1.135540701,-0.007295124,-0.004707814,-0.001016605,2459900.0
46,,2009 XY26,143.43992875,14.880700833333334,MB>Middle,23.5,0.152,866.3,17.824,-4.555,2.75752520075,3.0399579043,18.87,96.63,-1.580662228,2.36640748,1.044378932,-0.008046864,-0.003665977,-0.001204085,2459900.0
47,,2021 VJ79,143.30991791666665,15.081381944444445,MB>Outer,22.8,0.116,888.932,23.2779,-1.346,2.75137584442,3.03695992177,18.88,96.81,-1.569095552,2.373496452,1.04925045,-0.008368337,-0.005623436,-0.000434762,2459900.0
48,316038,2009 FH76,143.36020416666665,14.676633888888889,MB>Inner,22.6,0.052,889.829,37.0131,-12.948,1.92933513751,2.27137608559,25.65,96.64,-0.93068731,1.899633315,0.830030249,-0.009907924,-0.00546663,-0.002522732,2459900.0
49,,2010 EO32,143.20513041666666,15.123186944444445,MB>Middle,22.6,0.06,939.747,31.3355,-10.837,2.16826745127,2.49344648276,23.21,96.92,-1.109947074,2.038333401,0.906621982,-0.009727323,-0.005166499,-0.002456238,2459900.0
50,,C/2013 UQ4,142.97801416666667,14.702765833333332,Comet,32.3,0.31,940.025,-1.4448,0.199,21.06704007809,21.21713547864,2.65,96.99,-15.728999526,13.021005357,5.675317432,-0.002786081,0.003791221,0.000905571,2459900.0
51,,2015 MY132,142.94637125,14.975673333333333,MB>Middle,23.7,0.073,945.622,17.8908,-3.012,2.97316702978,3.25243438923,17.57,97.11,-1.737929513,2.516615743,1.105391255,-0.006509511,-0.005561232,-0.001442118,2459900.0
52,,2017 OZ172,143.1940058333333,14.598331944444444,MB>Inner,25.5,0.0,950.947,19.1701,-7.535,2.56249292919,2.85801219742,20.12,96.76,-1.425152666,2.264564348,0.984790973,-0.008135769,-0.00365382,-0.001930201,2459900.0
53,230864,2004 RR183,143.02034124999997,14.654432222222223,MB>Middle,22.4,0.031,957.419,18.7894,-8.447,2.49130792182,2.79390355811,20.59,96.94,-1.359546909,2.22349424,0.968059354,-0.009634382,-0.002232,-0.001619219,2459900.0
54,430418,1997 YQ17,143.2019408333333,15.131405555555556,MB>Middle,21.4,0.04,968.826,21.3711,-15.73,2.32569328534,2.639123553,21.86,96.93,-1.23266576,2.120437176,0.952691451,-0.009413999,-0.00276443,-0.003717778,2459900.0
55,,2010 SV65,142.94063208333336,14.979156666666666,MB>Inner,23.8,15.819,969.039,25.8195,-6.294,2.14401045816,2.47404286657,23.39,97.12,-1.083958994,2.024251872,0.888578249,-0.010429666,-0.002869252,-0.000705475,2459900.0
56,37229,2000 WJ146,143.45018374999998,14.974294722222222,MB>Middle,19.9,0.01,985.29,31.3683,1.734,2.20058705434,2.51918146199,22.97,96.65,-1.141576992,2.050980741,0.89719133,-0.009720851,-0.005265906,0.000860313,2459900.0
57,96544,1998 SK52,142.9847883333333,14.673231111111111,MB>Outer,21.0,0.026,991.348,13.9737,-4.657,3.27005233209,3.53471557096,16.13,96.98,-1.967320157,2.683050957,1.165841907,-0.007667302,-0.003591424,-0.001558882,2459900.0
58,,2006 CP75,143.22113499999998,15.13642638888889,MB>Outer,23.6,12.608,991.551,21.9965,-5.435,2.64011137331,2.93332811929,19.57,96.91,-1.475199369,2.305317318,1.025433523,-0.009675012,-0.003799931,-0.001155048,2459900.0
