,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
19,526037,2005 UB305,39.42097166666667,8.443731944444444,MB>Middle,22.3,0.17,786.795,65.377,18.885,2.82792127035,2.31715562468,19.18,50.08,1.266333075,1.863285284,0.474029775,-0.008782091,0.007917102,0.001139145,2459640.0
20,,2005 TK20,39.177816666666665,8.689668055555556,MB>Outer,22.9,0.478,831.178,50.7183,15.686,3.43122188678,2.8902843173,15.23,49.9,1.717579551,2.231977274,0.574659785,-0.006988552,0.007594788,0.001389167,2459640.0
21,,2016 QS134,39.18923625,8.740958333333333,MB>Outer,23.3,21.436,834.404,58.5692,15.091,3.09136817644,2.5645803602,17.23,49.93,1.469459957,2.020435908,0.535377172,-0.008358952,0.007579777,0.00040152,2459640.0
22,343876,2011 HU76,39.58226916666666,8.834411944444446,MB>Middle,22.0,0.106,873.117,54.0807,16.238,3.20587910801,2.68048785247,16.56,50.33,1.539317519,2.115435673,0.551928884,-0.007999562,0.006796007,0.001041279,2459640.0
23,,2017 KH26,39.30516166666666,8.438999166666667,MB>Inner,23.3,0.817,884.855,65.7168,30.72,2.71198086346,2.20626980579,20.15,49.97,1.176409581,1.791810053,0.423925641,-0.00825696,0.007351464,0.004658043,2459640.0
24,593145,2015 GS47,39.37700458333333,8.906300555555555,MB>Middle,22.5,0.116,887.141,58.3808,21.583,3.03070586822,2.51029461043,17.67,50.14,1.418171274,1.996624051,0.514755967,-0.008616015,0.006804131,0.002548011,2459640.0
25,,2013 UC5,39.23970666666666,8.47764138888889,MB>Middle,22.4,0.225,898.131,74.9817,56.017,2.2966005923,1.82170689156,24.64,49.92,0.868606285,1.544152447,0.316860289,-0.009135609,0.005897965,0.009775721,2459640.0
26,591500,2013 UP39,39.462982499999995,8.909986388888889,MB>Middle,22.1,0.221,912.671,68.1301,34.113,2.63645305313,2.13986515604,20.89,50.23,1.124026154,1.755826334,0.428226612,-0.009589524,0.006524764,0.005309786,2459640.0
27,,2017 WF82,39.250993333333334,8.462653333333332,MB>Middle,23.2,3.734,913.332,69.1902,35.417,2.63421565376,2.1327623529,20.86,49.92,1.126644911,1.742198424,0.403636914,-0.009138416,0.007248843,0.005726051,2459640.0
28,527601,2007 VY297,39.669975833333325,8.669733611111111,Mars-Crosser,22.5,0.045,926.765,88.0872,33.38,2.25377894591,1.79071351034,25.28,50.37,0.844698485,1.508384522,0.376505718,-0.011314384,0.008175537,0.00353448,2459640.0
29,,2014 QN575,39.66810666666666,8.623737222222223,MB>Inner,24.4,3.203,930.008,67.6874,24.067,2.68652148821,2.18887519927,20.44,50.36,1.153319651,1.788786059,0.449727266,-0.009123228,0.007273962,0.00241792,2459640.0
30,,2021 RM76,39.56146958333333,8.874200555555555,MB>Outer,23.1,2.277,935.532,49.6063,21.352,3.40805462231,2.87450269569,15.41,50.31,1.695140592,2.248939904,0.563385869,-0.00815748,0.005984677,0.00338209,2459640.0
31,108514,2001 KQ74,39.34422124999999,8.915931944444445,MB>Middle,21.3,0.008,943.366,47.2699,21.806,3.37935537068,2.84367221076,15.53,50.11,1.683006054,2.236015283,0.562153227,-0.008367279,0.004364921,0.00330107,2459640.0
32,467616,2008 CJ142,39.22340166666667,8.470975277777779,MB>Inner,23.3,0.13,955.349,54.898,20.454,3.06744991496,2.54134336385,17.38,49.9,1.456452534,2.029846059,0.502842546,-0.008870115,0.005273156,0.001963012,2459640.0
33,17600,Dobrichovice,39.251364583333334,8.883222777777778,MB>Outer,20.6,0.005,975.485,49.9728,15.965,3.3890306486,2.85144428647,15.47,50.02,1.698060757,2.228001498,0.582875376,-0.00879475,0.005440772,0.001039746,2459640.0
34,,2014 WK324,39.67134708333333,8.553123888888889,MB>Inner,23.3,0.104,1010.487,60.6108,25.06,2.81822788881,2.31237156873,19.3,50.35,1.260181411,1.89337392,0.462391739,-0.009814653,0.004996549,0.002799872,2459640.0
35,,2010 TY74,39.27989833333333,8.91284638888889,MB>Outer,22.9,0.342,1014.263,48.9239,15.28,3.48753998389,2.9469672953,14.96,50.05,1.765447455,2.283495812,0.599180417,-0.008085329,0.006207301,0.001111307,2459640.0
