,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
15,,2017 UK184,143.25353833333332,14.7013825,MB>Middle,22.7,0.077,618.624,34.0762,-7.632,2.08032641338,2.41013910212,24.07,96.74,-1.044929559,1.9891144,0.864924154,-0.010052572,-0.005329376,-0.001390844,2459900.0
16,500126,2012 CB16,143.13785499999997,14.695483055555556,MB>Inner,22.6,0.029,629.669,34.4022,-12.876,2.00612426325,2.3440055389,24.79,96.85,-0.987097449,1.949920693,0.850862858,-0.009519152,-0.005479188,-0.002724202,2459900.0
17,105519,2000 RP18,143.25391625,14.692809722222222,MB>Outer,19.9,0.008,648.085,20.3536,-12.469,2.62370387829,2.91523775865,19.71,96.74,-1.470700479,2.297586302,1.009984705,-0.008833082,-0.003741266,-0.003432491,2459900.0
18,192667,1999 RC199,143.2253695833333,14.683054722222222,MB>Middle,21.2,0.032,656.474,14.8454,-10.832,2.79485601417,3.07740331357,18.63,96.76,-1.605527538,2.393538239,1.051775376,-0.008058605,-0.002605376,-0.003123932,2459900.0
19,610331,2006 AL60,143.28260583333332,14.697705555555556,MB>Outer,22.8,0.115,672.343,16.8686,-4.361,2.98969289532,3.2620214193,17.54,96.71,-1.755799721,2.507018433,1.094210675,-0.008669026,-0.003440069,-0.001057361,2459900.0
20,449365,2013 GG76,143.38523083333334,14.842784166666668,MB>Outer,22.7,0.036,677.269,22.621,-7.664,2.71050475745,2.99605217529,19.16,96.67,-1.544174711,2.349073008,1.035634482,-0.007741211,-0.005669445,-0.002566092,2459900.0
21,496443,2014 OF214,143.09464499999999,14.699322222222223,MB>Outer,22.4,0.053,677.515,19.7272,-0.177,2.97468372556,3.25039866547,17.59,96.89,-1.742630922,2.513636944,1.087003548,-0.007553931,-0.005526878,-0.000120527,2459900.0
22,533747,2014 OG46,142.99822291666666,14.836965000000001,MB>Inner,22.6,0.061,679.375,41.1688,-8.472,1.65247411374,2.03020476432,28.94,97.02,-0.69932225,1.738506573,0.756230237,-0.012449798,-0.00310939,-0.000327584,2459900.0
23,220387,2003 QN48,143.08236625,15.020175277777778,MB>Outer,21.9,0.054,683.269,16.8056,-5.425,3.00506312437,3.28115514539,17.42,97.0,-1.758343751,2.521804842,1.116317115,-0.008619831,-0.003540384,-0.001557883,2459900.0
24,293213,2007 BJ24,143.186695,14.670565,MB>Outer,22.5,0.057,691.085,13.1746,-2.595,3.40442020364,3.6611084285,15.57,96.79,-2.081183987,2.753680908,1.197748092,-0.006840527,-0.004033898,-0.001027864,2459900.0
25,296305,2009 DP126,143.30837833333334,15.022524444444445,MB>Outer,21.9,0.041,704.837,22.107,-7.692,2.56964984845,2.86520165433,20.06,96.79,-1.425879522,2.262961046,1.004913887,-0.009181819,-0.00395838,-0.001910167,2459900.0
26,,2017 TW41,143.39464791666666,14.853799444444444,MB>Middle,23.0,27.829,706.992,23.1714,-17.427,2.1379748332,2.46176523423,23.54,96.66,-1.089113801,2.00411863,0.892116968,-0.010691121,-0.001729335,-0.003290742,2459900.0
27,,2018 TR20,143.39630333333332,14.885670555555555,MB>Inner,23.8,2.182,716.892,23.2758,-11.064,2.16743480829,2.48896571904,23.27,96.67,-1.115700679,2.024284598,0.896294788,-0.00963183,-0.00265052,-0.002071404,2459900.0
28,59291,1999 CJ56,143.3955858333333,14.826559166666666,MB>Inner,18.8,0.009,721.292,32.643,-3.532,1.94951132661,2.28983330389,25.43,96.65,-0.942684707,1.902884593,0.830342444,-0.010799295,-0.003670631,9.2472e-05,2459900.0
29,488411,2016 WS55,143.4015725,14.897073333333333,MB>Outer,22.4,0.059,740.872,17.4824,-9.841,2.84149351769,3.12022136946,18.36,96.67,-1.643178123,2.415379766,1.07322287,-0.008424845,-0.003475545,-0.002953419,2459900.0
30,162345,1999 XT162,143.30415875,14.685434722222222,MB>Middle,20.8,0.016,748.023,29.2514,-5.942,2.30433672313,2.61576010468,22.08,96.69,-1.222085591,2.117016147,0.920591013,-0.009453534,-0.00527731,-0.001245812,2459900.0
31,612146,2000 CE105,143.30216541666667,15.041025555555555,KBO>Resonant>7:4,23.7,0.258,748.928,0.0986,0.001,41.66977537339,41.80559983411,1.34,96.81,-31.729494146,24.820087541,11.148164952,-0.001836795,-0.001842698,-0.000785124,2459900.0
32,,2015 XS268,142.99187541666666,14.944982777777778,MB>Inner,23.3,0.179,755.867,34.1414,-12.733,1.78691658644,2.14965269298,27.2,97.06,-0.805691084,1.815139303,0.798444262,-0.011540681,-0.002797844,-0.001550949,2459900.0
33,15420,Aedouglass,143.27129375,14.667017777777778,MB>Middle,21.4,0.029,756.27,13.8027,-5.892,3.09990433694,3.36735420612,16.97,96.71,-1.848492305,2.572782902,1.124603865,-0.006715807,-0.003794166,-0.002145533,2459900.0
34,,2021 PU58,143.30591833333332,14.682532777777777,MB>Inner,23.7,2.853,760.132,28.067,-6.54,2.14015958793,2.46416649963,23.52,96.69,-1.092022254,2.016028156,0.877460861,-0.010202301,-0.003639621,-0.000863785,2459900.0
35,296226,2009 CH38,142.96815416666666,14.89810861111111,MB>Inner,22.8,0.051,788.176,30.9205,-11.597,2.09776569627,2.43086260985,23.84,97.07,-1.055743204,2.006845337,0.881444972,-0.008752901,-0.005509568,-0.002770655,2459900.0
36,384873,2012 SP42,142.99023333333332,14.760356111111111,MB>Middle,21.7,0.047,791.607,22.4198,-9.83,2.43983116427,2.74665243364,20.96,97.0,-1.318894284,2.198733317,0.961742037,-0.009421037,-0.003546383,-0.002248222,2459900.0
37,,2009 WK111,143.19145125,14.63312638888889,MB>Middle,23.5,1.041,825.65,18.4719,-4.041,2.66014966408,2.9501933961,19.46,96.78,-1.498820227,2.319844354,1.00665419,-0.008567056,-0.00333893,-0.00077154,2459900.0
38,,2015 KK264,143.4329270833333,14.85796611111111,MB>Middle,23.4,1.488,839.65,35.6108,-8.751,2.06849139742,2.39764044672,24.21,96.63,-1.038780502,1.97802534,0.868847723,-0.009933883,-0.005770616,-0.001782954,2459900.0
39,217229,2003 AJ86,143.14808333333332,14.632604722222222,MB>Inner,20.7,0.011,841.323,30.4343,-2.453,2.09689807314,2.42640181884,23.9,96.82,-1.054602411,1.997272675,0.860794172,-0.010441046,-0.00403917,0.000194654,2459900.0
40,67924,2000 WJ115,142.956855,14.80677888888889,MB>Inner,20.0,0.009,841.388,40.2857,-19.584,1.67030378795,2.046253714,28.69,97.05,-0.713852659,1.750552119,0.768683699,-0.012103665,-0.003274752,-0.002675812,2459900.0
41,88954,2001 TE42,143.3925575,14.996671944444444,Mars-Crosser,19.8,0.005,849.544,22.1582,-12.705,2.00941400865,2.34499083381,24.79,96.71,-0.987088242,1.92569969,0.858014053,-0.011011744,-0.000750663,-0.001676793,2459900.0
42,280981,2006 DW65,143.422605,14.780810833333334,MB>Middle,21.1,0.05,855.799,39.8969,-9.819,1.88888191691,2.23457232212,26.11,96.61,-0.894940823,1.872636061,0.819041521,-0.011206333,-0.005052844,-0.001429665,2459900.0
43,,2014 JK104,142.95083666666667,14.920928888888888,MB>Outer,23.1,2.151,863.898,16.5392,-2.597,3.10708136837,3.38009051524,16.89,97.09,-1.839006423,2.591655496,1.135540701,-0.007295124,-0.004707814,-0.001016605,2459900.0
44,,2009 XY26,143.43992875,14.880700833333334,MB>Middle,23.5,0.152,866.3,17.824,-4.555,2.75752520075,3.0399579043,18.87,96.63,-1.580662228,2.36640748,1.044378932,-0.008046864,-0.003665977,-0.001204085,2459900.0
45,,2021 VJ79,143.30991791666665,15.081381944444445,MB>Outer,22.8,0.116,888.932,23.2779,-1.346,2.75137584442,3.03695992177,18.88,96.81,-1.569095552,2.373496452,1.04925045,-0.008368337,-0.005623436,-0.000434762,2459900.0
46,316038,2009 FH76,143.36020416666665,14.676633888888889,MB>Inner,22.6,0.052,889.829,37.0131,-12.948,1.92933513751,2.27137608559,25.65,96.64,-0.93068731,1.899633315,0.830030249,-0.009907924,-0.00546663,-0.002522732,2459900.0
47,,2010 EO32,143.20513041666666,15.123186944444445,MB>Middle,22.6,0.06,939.747,31.3355,-10.837,2.16826745127,2.49344648276,23.21,96.92,-1.109947074,2.038333401,0.906621982,-0.009727323,-0.005166499,-0.002456238,2459900.0
48,,C/2013 UQ4,142.97801416666667,14.702765833333332,Comet,32.3,0.31,940.025,-1.4448,0.199,21.06704007809,21.21713547864,2.65,96.99,-15.728999526,13.021005357,5.675317432,-0.002786081,0.003791221,0.000905571,2459900.0
49,,2015 MY132,142.94635541666665,14.975678055555555,MB>Middle,23.7,0.067,945.68,17.8908,-3.012,2.9731664643,3.25243410101,17.57,97.11,-1.737928536,2.516616014,1.105391349,-0.006509513,-0.005561232,-0.001442118,2459900.0
50,,2017 OZ172,143.1940058333333,14.598331944444444,MB>Inner,25.5,0.0,950.947,19.1701,-7.535,2.56249292919,2.85801219742,20.12,96.76,-1.425152666,2.264564348,0.984790973,-0.008135769,-0.00365382,-0.001930201,2459900.0
51,230864,2004 RR183,143.02034124999997,14.654433055555556,MB>Middle,22.4,0.049,957.417,18.7894,-8.447,2.49130793714,2.79390357842,20.59,96.94,-1.35954691,2.223494245,0.9680594,-0.009634382,-0.002232,-0.001619219,2459900.0
52,430418,1997 YQ17,143.2019408333333,15.131405555555556,MB>Middle,21.4,0.04,968.826,21.3711,-15.73,2.32569328534,2.639123553,21.86,96.93,-1.23266576,2.120437176,0.952691451,-0.009413999,-0.00276443,-0.003717778,2459900.0
53,,2010 SV65,142.94063208333336,14.979156666666666,MB>Inner,23.8,15.819,969.039,25.8195,-6.294,2.14401045816,2.47404286657,23.39,97.12,-1.083958994,2.024251872,0.888578249,-0.010429666,-0.002869252,-0.000705475,2459900.0
54,37229,2000 WJ146,143.45018458333334,14.974294444444444,MB>Middle,19.9,0.013,985.292,31.3683,1.734,2.20058706457,2.51918145976,22.97,96.65,-1.141577019,2.05098073,0.897191313,-0.009720851,-0.005265906,0.000860313,2459900.0
55,96544,1998 SK52,142.9847883333333,14.673231111111111,MB>Outer,21.0,0.026,991.348,13.9737,-4.657,3.27005233209,3.53471557096,16.13,96.98,-1.967320157,2.683050957,1.165841907,-0.007667302,-0.003591424,-0.001558882,2459900.0
56,,2006 CP75,143.22113499999998,15.13642638888889,MB>Outer,23.6,12.608,991.551,21.9965,-5.435,2.64011137331,2.93332811929,19.57,96.91,-1.475199369,2.305317318,1.025433523,-0.009675012,-0.003799931,-0.001155048,2459900.0
