,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
15,133886,2004 PV101,219.35374583333333,-13.490710277777778,MB>Outer,20.7,0.078,617.126,-6.3048,11.282,2.60812902032,3.30892972572,13.89,127.02,-2.942978048,-1.355086138,-0.518550099,0.001206425,-0.008891623,-0.001259114,2459640.0
16,,2006 ST202,219.58527749999996,-13.2439775,MB>Middle,22.6,0.326,647.765,-3.132,6.078,2.33696445216,3.04495773725,15.15,126.87,-2.757917612,-1.205210624,-0.436759639,0.004179061,-0.007750856,-0.002402492,2459640.0
17,207185,2005 EH16,219.3792808333333,-13.261075833333333,MB>Middle,22.0,0.164,692.642,-3.8804,2.993,2.13396026929,2.85158719144,16.17,127.06,-2.604073761,-1.06911796,-0.381985516,0.003352111,-0.008318269,-0.003564881,2459640.0
18,,2022 GM18,219.5615358333333,-13.218974444444445,MB>Hilda,22.0,0.065,703.787,-1.6871,2.328,2.88549428675,3.57736608878,12.84,126.9,-3.177361433,-1.547547851,-0.555980874,0.005126441,-0.007376065,-0.003082197,2459640.0
19,484636,2008 SW230,219.7122133333333,-13.38997611111111,MB>Inner,21.8,0.26,718.758,1.3182,13.658,1.86012612181,2.58639966005,17.97,126.71,-2.392142211,-0.897065535,-0.339564552,0.003521594,-0.009688726,-0.001434981,2459640.0
20,543090,2013 SG35,219.5686845833333,-13.600511944444444,MB>Outer,23.5,0.019,727.422,-6.5829,4.25,3.19139969141,3.87477478193,11.86,126.79,-3.387973222,-1.74066285,-0.651713539,0.003187296,-0.006551374,-0.002413755,2459640.0
21,,2016 AX234,219.6507441666666,-13.257395833333334,MB>Outer,22.7,0.012,736.388,-3.5235,4.038,2.49321494183,3.19524613205,14.43,126.81,-2.86898239,-1.302422807,-0.468318538,0.003630708,-0.007978409,-0.003029863,2459640.0
22,435500,2008 GK100,219.46822916666665,-13.204973611111111,MB>Inner,22.3,0.016,741.538,10.8183,0.557,1.38267815465,2.14027649605,21.82,126.99,-2.05248132,-0.592929549,-0.203792245,0.00516612,-0.010167294,-0.004161276,2459640.0
23,247941,2003 XN42,219.2924995833333,-13.369548055555557,MB>Outer,21.1,0.009,766.02,-9.9169,-5.399,2.63871160238,3.33962311894,13.74,127.11,-2.977254282,-1.390720154,-0.484442989,0.002325061,-0.006527863,-0.005940187,2459640.0
24,327761,2006 UL38,219.71973124999997,-13.475993611111111,MB>Inner,22.0,0.209,782.308,-2.0002,-3.098,1.80015331572,2.52915217477,18.4,126.68,-2.358298374,-0.876304398,-0.304782705,0.00503928,-0.007502776,-0.00450763,2459640.0
25,252064,2000 SX127,219.30082499999997,-13.501014166666666,MB>Inner,22.0,0.211,799.14,-5.3635,-0.084,1.88146853847,2.61024871333,17.71,127.07,-2.414385165,-0.912223815,-0.326452433,0.003337297,-0.008045568,-0.004256435,2459640.0
26,2354,Lavrov,219.57178916666663,-13.193725277777778,MB>Middle,17.2,0.084,801.054,-2.5973,4.375,2.29196965171,3.00186058774,15.37,126.9,-2.725306922,-1.175971917,-0.420495905,0.004234827,-0.007910682,-0.002925195,2459640.0
27,,2017 BK40,219.41719374999997,-13.199171944444444,MB>Middle,21.9,0.253,813.774,-0.2395,0.006,1.81279840408,2.54474238384,18.19,127.04,-2.361731498,-0.862872716,-0.299103102,0.003273572,-0.009513722,-0.004520792,2459640.0
28,,2014 QJ159,219.6871645833333,-13.553914722222222,MB>Middle,23.1,0.596,820.349,-6.2765,-1.682,2.48145967626,3.18258337566,14.51,126.69,-2.863980624,-1.308198657,-0.468972204,0.004555823,-0.006175101,-0.004225216,2459640.0
29,288915,2004 SL3,219.50121333333328,-13.636644722222222,MB>Inner,21.8,0.208,825.843,0.7664,7.671,1.89304796916,2.61899547018,17.71,126.84,-2.425086392,-0.916376418,-0.347331726,0.004238715,-0.008997098,-0.002451447,2459640.0
30,,2013 YO153,219.34726916666665,-13.237291666666666,MB>Inner,21.8,0.009,831.135,4.6872,2.391,1.45687362164,2.21021401551,21.06,127.1,-2.091691289,-0.630472536,-0.219846053,0.002787767,-0.010942548,-0.004382828,2459640.0
31,,2016 AG341,219.6322158333333,-13.210126944444443,MB>Outer,23.3,0.16,833.163,-4.6734,6.439,2.52820892104,3.22946494605,14.27,126.84,-2.890158486,-1.322404056,-0.478629438,0.002858312,-0.008166943,-0.002465522,2459640.0
32,129994,1999 VQ18,219.5391208333333,-13.640741944444445,MB>Middle,20.6,0.084,847.42,-0.4181,-10.946,1.69302738775,2.42901040249,19.16,126.8,-2.280036088,-0.800889493,-0.272230048,0.004950133,-0.008042645,-0.006117551,2459640.0
33,380985,2006 SN209,219.3916520833333,-13.619584444444445,MB>Inner,22.6,0.052,865.453,-2.8223,-0.522,1.86131008284,2.58987745535,17.89,126.95,-2.407224212,-0.904694295,-0.327393873,0.004710719,-0.007622412,-0.004008045,2459640.0
34,,2015 RQ285,219.74044958333332,-13.307744444444445,Mars-Crosser,22.9,0.92,890.428,-13.3943,-20.996,1.36916689202,2.12519970099,22.07,126.71,-2.013580989,-0.607997484,-0.174672694,0.001989383,-0.0077013,-0.007872359,2459640.0
35,210356,2007 UP41,219.47308249999998,-13.156130555555556,MB>Middle,21.0,0.197,912.457,-1.245,-0.814,1.78407569291,2.51709577123,18.41,127.0,-2.335369211,-0.845562133,-0.288984301,0.002757329,-0.009652687,-0.004815491,2459640.0
36,341984,2008 QP44,219.7126883333333,-13.244892222222221,MB>Inner,22.5,0.277,925.951,-4.6356,3.604,2.15883977662,2.87225029994,16.11,126.75,-2.61579071,-1.097146228,-0.388953293,0.003442926,-0.007907315,-0.003322484,2459640.0
37,,2015 AT50,219.46237541666665,-13.66298888888889,MB>Outer,22.2,0.005,933.968,-3.0291,4.043,2.57603065903,3.27613977846,14.06,126.87,-2.934421022,-1.344467222,-0.506188553,0.003819359,-0.008021216,-0.002880547,2459640.0
38,,2023 NH7,219.7254258333333,-13.2513,MB>Outer,23.0,0.155,947.092,-1.9777,2.677,2.54628334233,3.24589157045,14.21,126.74,-2.919291571,-1.344130121,-0.480452541,0.005275846,-0.007164287,-0.00299971,2459640.0
39,196939,2003 UB23,219.23770666666664,-13.486785555555555,MB>Outer,21.2,0.189,987.829,-6.9288,-1.184,2.76536694886,3.46292426053,13.24,127.13,-3.085497443,-1.467781044,-0.531994068,0.003936513,-0.006283967,-0.004271774,2459640.0
40,418623,2008 TU19,219.62638124999995,-13.154605555555555,MB>Outer,22.4,0.285,1000.277,-5.4061,-2.414,2.57780409913,3.27775917413,14.05,126.86,-2.941375806,-1.366919792,-0.471319511,0.004617838,-0.006394499,-0.004584037,2459640.0
41,,2001 KV80,219.26055458333332,-13.551908055555556,MB>Inner,22.6,0.111,1009.853,-1.8775,-4.96,1.76145797189,2.49651073864,18.55,127.09,-2.337904319,-0.840238318,-0.295147326,0.005065766,-0.007643532,-0.004884953,2459640.0
42,116656,2004 CY35,219.26190666666665,-13.55765888888889,MB>Inner,20.2,0.142,1016.657,9.0827,0.438,1.25682946638,2.02491601279,23.11,127.09,-1.940228217,-0.498776881,-0.177596316,0.002640706,-0.011700629,-0.00481213,2459640.0
