,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
28,,2014 OP438,167.42791624999998,10.127946944444444,MB>Outer,24.1,0.171,707.426,18.7724,-8.175,3.74108932242,3.77910480375,15.08,84.19,-3.213025635,1.669068581,1.040002191,-0.004879063,-0.005219943,-0.003559759,2459910.0
29,,2015 HE256,167.59170791666662,10.0630775,MB>Middle,23.2,0.066,714.381,35.2627,-9.228,2.67183424224,2.75741258071,20.89,84.02,-2.182368618,1.444735166,0.845107358,-0.006061669,-0.007739156,-0.002713265,2459910.0
30,,2015 DQ181,167.65041416666665,10.076363333333333,MB>Middle,23.4,0.146,715.844,33.6938,-6.056,2.75721006877,2.83659763301,20.28,83.97,-2.26886916,1.460121081,0.856921849,-0.005226743,-0.007757011,-0.001921995,2459910.0
31,43382,2000 WJ49,167.75304041666666,10.152479722222223,MB>Outer,18.8,0.011,741.669,41.3832,-7.231,2.62829707033,2.71493087999,21.23,83.91,-2.148522156,1.437780009,0.840085259,-0.004539759,-0.009762083,-0.00240352,2459910.0
32,477582,2010 JQ37,167.37218249999998,10.20221611111111,MB>Middle,22.9,0.074,748.882,25.495,-10.074,3.15492921123,3.21787921718,17.8,84.27,-2.651956918,1.552811856,0.942585511,-0.004148253,-0.006598939,-0.00389814,2459910.0
33,,2016 PS281,167.45232833333333,10.089665277777778,MB>Middle,26.1,0.0,754.091,21.4957,-7.083,3.37757494218,3.42866725498,16.66,84.15,-2.864741351,1.591240645,0.970213979,-0.004823213,-0.005501177,-0.002779684,2459910.0
34,469260,2016 JB30,167.59633499999995,10.043794166666666,MB>Inner,23.0,0.059,784.994,34.1658,-9.665,2.68289897114,2.76756375318,20.81,84.0,-2.200658024,1.447105506,0.848134681,-0.004477747,-0.007783267,-0.003135152,2459910.0
35,,2016 AH106,167.37199999999999,10.170635277777777,MB>Inner,23.0,0.084,789.122,43.9736,-10.493,2.30652263097,2.42329109529,23.96,84.26,-1.833084588,1.381056169,0.786441131,-0.005091018,-0.008837326,-0.002893709,2459910.0
36,604024,2015 KH51,167.79448166666663,10.217837222222222,MB>Middle,23.8,0.06,792.811,25.551,-7.298,3.20577360282,3.26005019097,17.55,83.89,-2.701844447,1.540498662,0.947062992,-0.004953912,-0.006492372,-0.002752939,2459910.0
37,,2008 VN95,167.79814041666666,10.286410277777778,MB>Middle,23.2,0.154,795.776,34.8712,-7.841,2.67461224404,2.75839028511,20.88,83.92,-2.183035606,1.434425729,0.853583907,-0.006535043,-0.007476384,-0.002230405,2459910.0
38,526930,2007 LB17,167.60048291666664,10.489803888888888,MB>Middle,23.2,0.191,829.223,40.6771,-11.743,2.47339333878,2.57550705042,22.46,84.18,-1.992951218,1.406230835,0.832480893,-0.005104638,-0.008695178,-0.003540332,2459910.0
39,311188,2004 XX16,167.6419533333333,10.038466666666666,MB>Inner,22.1,0.041,834.944,39.2627,-11.267,2.29007644358,2.40343630998,24.16,83.96,-1.805494139,1.357278784,0.776037727,-0.00827941,-0.006696623,-0.002404277,2459910.0
40,,2012 DM132,167.74635374999997,10.424484999999999,MB>Inner,22.7,0.034,845.794,58.2753,-11.666,1.87998879202,2.03667551754,28.89,84.02,-1.404739958,1.276832231,0.714672644,-0.009324839,-0.008726716,-0.001884543,2459910.0
41,,2021 ST48,167.35228958333332,10.3472,MB>Middle,25.0,76.185,847.896,30.2019,-6.01,2.76952880331,2.85441540065,20.16,84.34,-2.265124251,1.468912365,0.870191968,-0.007406563,-0.006238109,-0.00154577,2459910.0
42,,2009 KW31,167.72417999999996,10.073093333333333,MB>Outer,24.0,1.821,858.041,28.8882,-9.293,2.88895415051,2.95946838036,19.4,83.9,-2.384951452,1.476437019,0.883158657,-0.007654584,-0.006092846,-0.00263658,2459910.0
43,,2014 UB271,167.43437875,10.064179444444445,MB>Inner,23.6,8.045,865.739,42.3927,-18.775,2.15031467653,2.2796874138,25.57,84.16,-1.668114316,1.335878947,0.760600993,-0.008524843,-0.006812681,-0.004092188,2459910.0
44,237798,2002 BJ27,167.82454333333334,10.245039444444444,MB>Middle,20.7,0.016,885.842,51.1598,-6.93,2.16404381275,2.28756104981,25.46,83.88,-1.687660763,1.335966377,0.756934435,-0.007585448,-0.009272467,-0.001376231,2459910.0
45,172739,2004 CT23,167.81005666666664,10.373774166666667,MB>Middle,21.8,0.023,926.508,31.5164,-7.42,2.90413597928,2.97449959736,19.3,83.94,-2.40764311,1.481418447,0.900158577,-0.005565689,-0.007489058,-0.00249767,2459910.0
46,588261,2007 TG445,167.5073945833333,10.012114166666667,MB>Inner,23.6,0.085,926.893,31.2038,-8.363,2.67430788272,2.76065259238,20.87,84.07,-2.183006136,1.442896254,0.841416666,-0.006340272,-0.006413837,-0.002334928,2459910.0
47,158384,2001 XV224,167.62450541666664,10.515318333333333,MB>Middle,21.3,0.058,932.773,51.073,-17.725,2.01970192994,2.16257369036,27.07,84.17,-1.53919649,1.306922443,0.751131058,-0.008965908,-0.008090354,-0.003597731,2459910.0
48,,2018 BF32,167.63839166666665,10.005231666666667,MB>Outer,23.2,0.243,947.199,35.5235,-16.782,2.49091941787,2.58800370006,22.33,83.95,-1.999616856,1.399203979,0.818606055,-0.008116883,-0.006582021,-0.004319877,2459910.0
49,80152,1999 TF195,167.75703666666664,10.45819111111111,MB>Inner,20.5,0.008,959.364,49.9396,-19.299,1.93423844738,2.08447300883,28.17,84.02,-1.457858307,1.280751197,0.734147931,-0.00908687,-0.007244257,-0.003700848,2459910.0
50,416734,2005 EA31,167.75943,10.457538055555554,MB>Inner,22.3,0.068,963.351,48.0086,-18.249,2.13804623441,2.26639886887,25.73,84.02,-1.665941715,1.329268848,0.774523602,-0.006484339,-0.008562069,-0.004435709,2459910.0
51,335524,2006 AK23,167.4877125,10.5146275,MB>Middle,22.8,0.09,964.53,26.5499,-4.587,3.12531354236,3.19000695233,17.96,84.29,-2.619659707,1.540512703,0.944414334,-0.004619743,-0.006766094,-0.001836869,2459910.0
52,,2012 UM223,167.43345416666665,10.50517638888889,MB>Middle,24.3,0.076,1012.421,27.3591,-8.173,2.995855748,3.06781100157,18.7,84.33,-2.488802635,1.513814934,0.924769044,-0.005915573,-0.00636503,-0.002783847,2459910.0
