,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
20,5767,Moldun,210.00797791666665,-11.1332225,MB>Inner,17.9,0.014,757.025,-9.6913,10.389,1.37388345727,2.25277717969,15.75,142.22,-2.199475792,-0.493787428,-0.195176337,0.004709953,-0.009892331,-0.003357386,2460010.0
21,603541,2015 ER24,210.01329958333332,-11.1382225,MB>Inner,21.9,0.031,782.46,-17.9444,4.816,1.70216520093,2.57016624096,13.76,142.22,-2.452414659,-0.660038657,-0.248459036,0.00179848,-0.009310839,-0.004530984,2460010.0
22,,2017 FA208,209.98754416666662,-10.873315277777778,MB>Outer,21.7,0.105,789.912,-11.5333,11.408,2.18010006885,3.03726790305,11.57,142.33,-2.872015818,-0.894796058,-0.349672161,0.003163349,-0.009295656,-0.002374098,2460010.0
23,,2014 OD454,210.01464416666664,-11.149967499999999,MB>Outer,22.4,0.013,809.427,-12.3147,7.317,1.93049424774,2.79239132118,12.64,142.21,-2.66045889,-0.772248683,-0.301499453,0.003452298,-0.009289517,-0.003549992,2460010.0
24,405840,2006 BP203,209.59657916666666,-11.005199444444445,MB>Outer,21.1,0.037,809.815,-13.397,4.234,1.92475429164,2.78999150758,12.52,142.65,-2.656151415,-0.75565602,-0.287792827,0.002637577,-0.009550528,-0.004446888,2460010.0
25,,2009 SL380,209.88151291666662,-10.8014925,MB>Outer,21.9,0.072,825.116,-13.6685,13.194,2.1275624155,2.98674990178,11.74,142.45,-2.812786165,-0.860663396,-0.337048974,0.001217949,-0.009898071,-0.002385139,2460010.0
26,461957,2006 UY28,209.5917883333333,-11.063809166666667,MB>Inner,21.4,0.031,836.329,-14.7975,1.312,1.49018065214,2.36763671994,14.82,142.63,-2.307448791,-0.553282419,-0.204693211,0.005145237,-0.008574717,-0.00463622,2460010.0
27,233191,2005 WM137,209.7238458333333,-10.812793055555556,MB>Inner,21.7,0.024,839.713,-11.3363,4.235,1.1916352344,2.08024819266,16.95,142.59,-2.035918169,-0.392657451,-0.140677905,0.003206793,-0.010730502,-0.004819789,2460010.0
28,,2016 PH175,209.62785541666662,-10.880599166666666,MB>Middle,23.7,0.376,866.785,-17.0039,9.746,2.24205414166,3.10053497529,11.25,142.66,-2.93109797,-0.927565705,-0.359786383,0.003118818,-0.007644782,-0.002586167,2460010.0
29,287066,2002 RP19,210.05436041666664,-11.116100277777777,MB>Inner,20.8,0.028,875.873,-17.2085,-0.486,1.6171545411,2.48747916869,14.23,142.19,-2.398465843,-0.627111896,-0.226079323,0.003936344,-0.008423162,-0.005143695,2460010.0
30,,2007 RL362,209.65911083333333,-10.842139722222223,MB>Middle,22.9,0.117,878.425,-17.5946,2.935,2.07376884254,2.93556898334,11.89,142.64,-2.786115856,-0.844563863,-0.309940417,0.002987297,-0.007922325,-0.004503672,2460010.0
31,45438,2000 AJ177,209.56432916666665,-11.062763611111112,MB>Inner,19.6,0.015,931.485,-15.6594,12.172,1.79282013199,2.66145748598,13.14,142.66,-2.546103452,-0.694680853,-0.279377386,0.002893649,-0.009091406,-0.002727577,2460010.0
32,25766,Nosarzewski,209.70686291666664,-10.790420833333334,MB>Middle,20.3,0.022,938.368,-15.6663,7.859,2.09465907177,2.95580031466,11.82,142.61,-2.802655516,-0.8517337,-0.322097044,0.002903423,-0.008455227,-0.00334704,2460010.0
33,9418,Mayumi,210.01904124999996,-11.20749111111111,MB>Inner,20.8,0.019,952.396,-19.2917,7.31,1.77649841926,2.64221112319,13.38,142.19,-2.523383114,-0.705575575,-0.272265008,0.002757959,-0.008264523,-0.003689179,2460010.0
34,,2015 RG326,209.55351124999996,-11.061284166666667,MB>Outer,23.0,0.52,968.54,-17.0434,3.717,2.41603918492,3.27141028732,10.65,142.67,-3.074015884,-1.008735045,-0.386068221,0.002459923,-0.007631697,-0.004196221,2460010.0
35,,2019 AE51,210.01680166666665,-11.21671888888889,MB>Inner,22.9,0.092,970.197,-18.0764,4.909,1.45851202022,2.33408704261,15.19,142.19,-2.241039966,-0.533288257,-0.201023807,0.001297987,-0.010123263,-0.004799203,2460010.0
36,490009,2008 SR233,209.5814745833333,-10.883885277777777,MB>Outer,22.3,0.07,997.259,-17.6077,-0.119,2.53572207765,3.38933640042,10.26,142.7,-3.18343729,-1.076248457,-0.393338844,0.003219418,-0.006737236,-0.005111478,2460010.0
37,,2017 NQ32,209.63852791666665,-10.81397388888889,MB>Inner,22.5,0.0,1002.606,-11.0082,3.629,1.23729273955,2.12444071847,16.56,142.67,-2.087083152,-0.419726965,-0.151160389,0.004520126,-0.009995101,-0.004602736,2460010.0
38,,2015 TX244,210.07900166666664,-11.154468611111112,MB>Middle,22.3,0.035,1013.194,-13.7169,8.269,2.11787062685,2.9750075497,11.87,142.15,-2.821317506,-0.874101272,-0.342663322,0.003801813,-0.008382287,-0.003002343,2460010.0
