,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
10,58995,1998 SY16,125.69141666666665,19.97260888888889,MB>Inner,20.4,0.024,536.022,-3.1091,1.819,1.90046103894,2.58157583341,18.61,123.43,-0.622807939,2.283004012,1.009524152,-0.010494181,-0.000353575,3.328e-06,2459910.0
11,203740,2002 QF95,125.94162291666665,19.910329722222222,MB>Middle,21.0,0.042,576.398,1.9508,3.541,2.09557868034,2.76475180092,17.39,123.19,-0.738993603,2.435251276,1.075291458,-0.009855985,-0.003164065,-0.000458607,2459910.0
12,316766,1999 TW45,125.84267541666664,19.700319722222222,MB>Inner,21.9,0.041,579.723,-0.5546,-0.686,1.69313935789,2.38375115905,20.27,123.23,-0.512086139,2.124278337,0.932090951,-0.01123412,-0.000259941,-0.000337688,2459910.0
13,545193,2011 BL136,125.9563870833333,19.8347625,MB>Middle,22.7,0.093,589.044,0.4481,6.354,2.07089767472,2.74085444882,17.55,123.16,-0.727390448,2.416653989,1.062467255,-0.009468165,-0.003066152,0.000214094,2459910.0
14,,2016 RC23,125.70518041666665,19.69566111111111,MB>Middle,23.4,0.167,619.906,-5.068,0.134,2.55748093287,3.2107804046,14.88,123.35,-0.991571356,2.791470881,1.225537131,-0.008475366,-0.001785041,-0.001177866,2459910.0
15,,2021 TT121,125.68841291666666,20.00219027777778,MB>Outer,22.8,0.095,630.903,-4.0866,6.499,2.93970533363,3.58274871346,13.29,123.44,-1.198763847,3.081658219,1.363686854,-0.008136785,-0.002460575,0.000806394,2459910.0
16,429824,2012 MC8,125.8206470833333,20.02459083333333,MB>Middle,21.4,0.067,636.286,-3.5177,-7.533,2.10195665696,2.77232337559,17.31,123.32,-0.739577472,2.436998452,1.088373118,-0.009389893,-0.001568141,-0.002991209,2459910.0
17,201017,2002 CU252,125.90903791666663,19.99968888888889,MB>Inner,20.8,0.035,682.746,7.5885,7.243,1.61624809699,2.31175161171,20.93,123.24,-0.47077219,2.071244463,0.912795894,-0.010749913,-0.003524281,0.000142725,2459910.0
18,144620,2004 FU65,125.99750374999998,19.847956666666665,MB>Outer,20.7,0.027,725.312,2.2829,2.112,2.14174337432,2.80816937685,17.13,123.12,-0.766413333,2.470109221,1.089811309,-0.009897829,-0.00324894,-0.000819518,2459910.0
19,,2016 UT120,125.99869166666664,19.88393,MB>Outer,22.7,0.0,738.515,3.6479,-0.227,1.95399183651,2.62922300003,18.33,123.13,-0.659075851,2.323515271,1.027242272,-0.011103457,-0.002020808,-0.000824701,2459910.0
20,,2006 AM118,125.90285208333331,20.031063333333332,MB>Outer,22.0,0.0,762.966,4.2928,1.345,2.07200704105,2.74292293279,17.52,123.25,-0.721988891,2.416697338,1.072528418,-0.010601872,-0.003099112,-0.000879873,2459910.0
21,,2004 RF345,125.80733666666666,19.637833333333333,MB>Outer,22.1,0.072,772.994,-3.1607,-0.41,2.58917317991,3.24022241201,14.76,123.25,-1.011386128,2.814118618,1.233930942,-0.009072684,-0.001874841,-0.001241374,2459910.0
22,344504,2002 QG144,125.79302916666664,20.070750277777776,MB>Middle,22.5,0.139,790.486,-1.7087,2.693,2.28136716613,2.94463648855,16.26,123.36,-0.836654234,2.57519429,1.14441069,-0.009526803,-0.002090959,-0.000405428,2459910.0
23,217530,2006 WJ188,125.79541166666665,20.072944444444445,MB>Inner,22.0,0.034,798.75,-3.9529,0.575,2.27862722969,2.94198549954,16.28,123.36,-0.837797468,2.573829445,1.145992556,-0.008583929,-0.002381364,-0.001292421,2459910.0
24,43528,2001 DZ59,125.96390374999997,20.00207361111111,MB>Middle,20.0,0.009,817.233,1.8503,1.443,2.01593799443,2.68878665244,17.9,123.19,-0.694261414,2.372081877,1.052280537,-0.010119913,-0.002717243,-0.000848286,2459910.0
25,,2016 GR153,125.79018041666664,19.62044861111111,MB>Inner,22.1,0.108,831.614,2.247,6.853,1.8810721742,2.56140100152,18.81,123.26,-0.618885808,2.277780908,0.991424778,-0.009787178,-0.003324025,0.000220617,2459910.0
26,521532,2015 OB100,125.67778333333332,19.6390525,MB>Outer,22.1,0.114,843.851,-2.3832,0.266,2.53560339335,3.18976462243,14.98,123.37,-0.976800248,2.776692299,1.215349872,-0.009316906,-0.002001379,-0.001012163,2459910.0
27,,2013 TY31,125.93068124999996,20.0519125,MB>Middle,22.0,0.082,877.432,0.272,1.072,1.52191111062,2.22368629427,21.8,123.23,-0.414369394,1.985936586,0.880536952,-0.01240631,0.001130377,0.000616549,2459910.0
28,,2014 BY33,125.94788833333331,20.0519225,MB>Middle,21.3,0.04,911.811,2.8612,3.897,1.93579149017,2.6128294941,18.43,123.21,-0.647615026,2.30965905,1.024155771,-0.01072414,-0.002242203,-1.3935e-05,2459910.0
29,528725,2008 YQ91,125.99999624999997,19.680724722222223,MB>Inner,22.1,0.019,957.167,3.5542,2.477,1.42633729177,2.13368653635,22.81,123.08,-0.365326443,1.917986283,0.839316876,-0.012228535,-9.376e-06,0.000531865,2459910.0
