,Run,Object,RA,Dec,Equinox,UT,Airm,Instr,Texp sec,Sky PA,Filters etc.,Slit,Grat,CenwA,Comments,night,date,mjd,RA_deg,Dec_deg,search_group
1329,1627532,22P,1:40:58.42,+03:51:59.4,2000.0,03:28,1.18,4  IDS,900.0,322.0,Clear,2.0,R400B,4414.5,sky offset up 10',20220818,20220819,59810.14444444444,25.24341666666666,3.8665000000000003,85.0
1330,1627534,C2021Y1,4:58:11.30,+36:52:35.7,2000.0,03:56,1.68,8  IDS,900.0,261.0,Clear,2.0,R400B,4414.5,star at 04 58 13.6 36 52 32.8 moved into view towards end,20220818,20220819,59810.16388888889,74.54708333333332,36.876583333333336,86.0
1331,1627536,C2021Y1,4:58:20.22,+36:42:39.4,2000.0,04:20,1.52,2  IDS,900.0,261.0,Clear,2.0,R400B,4414.5,sky offset up 10',20220818,20220819,59810.180555555555,74.58425,36.71094444444445,86.0
1332,1627537,C2021Y1,4:58:14.00,+36:52:22.2,2000.0,04:43,1.39,6  IDS,900.0,261.0,Clear,2.0,R400B,4414.5,,20220818,20220819,59810.19652777778,74.55833333333332,36.87283333333333,86.0
1333,1627645,C2020E3,16:47:41.85,+34:27:36.3,2000.0,00:05,1.61,9  IDS,900.0,76.0,Clear,2.0,R400B,4414.5,object is C/2022 E3,20220819,20220820,59811.00347222222,251.92437499999997,34.46008333333334,87.0
1334,1627646,C2020E3,16:47:28.81,+34:37:13.4,2000.0,00:21,1.74,9  IDS,900.0,76.0,Clear,2.0,R400B,4414.5,sky offset up 10',20220819,20220820,59811.01458333333,251.87004166666668,34.62038888888889,87.0
1335,1627647,C2020E3,16:47:39.16,+34:27:26.4,2000.0,00:40,1.93,6  IDS,900.0,76.0,Clear,2.0,R400B,4414.5,,20220819,20220820,59811.02777777778,251.91316666666668,34.45733333333334,87.0
1336,1627649,C2020E3,16:47:37.41,+34:27:14.8,2000.0,01:17,2.47,7  IDS,900.0,76.0,Clear,2.0,R400B,4414.5,,20220819,20220820,59811.05347222222,251.905875,34.45411111111111,87.0
1337,1627652,9P,22:51:46.75,-27:53:15.5,2000.0,01:58,1.81,0  IDS,900.0,356.0,Clear,2.0,R400B,4414.5,,20220819,20220820,59811.08194444444,342.9447916666667,-27.887638888888887,88.0
1338,1627653,9P,22:51:00.62,-27:54:01.9,2000.0,02:16,1.81,5  IDS,900.0,356.0,Clear,2.0,R400B,4414.5,,20220819,20220820,59811.09444444445,342.7525833333333,-27.900527777777775,88.0
1339,1627654,22P,1:41:39.45,+03:55:08.8,2000.0,03:03,1.23,3  IDS,900.0,322.0,Clear,2.0,R400B,4414.5,,20220819,20220820,59811.12708333333,25.414375,3.919111111111111,89.0
1340,1627655,22P,1:41:07.88,+03:48:57.2,2000.0,03:20,1.19,4  IDS,900.0,322.0,Clear,2.0,R400B,4414.5,sky offset up 10',20220819,20220820,59811.13888888889,25.28283333333333,3.815888888888889,89.0
1341,1627656,22P,1:41:38.99,+03:55:05.1,2000.0,03:39,1.15,8  IDS,900.0,322.0,Clear,2.0,R400B,4414.5,,20220819,20220820,59811.152083333334,25.41245833333333,3.918083333333333,89.0
1342,1627657,22P,1:41:39.09,+03:55:03.4,2000.0,03:54,1.13,6  IDS,900.0,322.0,Clear,2.0,R400B,4414.5,,20220819,20220820,59811.1625,25.412875,3.917611111111111,89.0
1343,1641850,143P,1:17:56.00,+11:48:20.0,2000.0,21:08,1.11,2  WFC,200.0,180.0,r,,,,really low snr,20221119,20221119,59902.88055555556,19.48333333333333,11.805555555555557,90.0
1344,1641851,150P,1:02:08.00,+28:45:03.9,2000.0,21:20,1.02,4  WFC,139.5,180.0,r,,,,,20221119,20221119,59902.88888888889,15.533333333333331,28.751083333333334,91.0
1345,1641852,150P,1:02:08.00,+28:45:04.0,2000.0,21:26,1.02,0  WFC,140.1,180.0,r,,,,,20221119,20221119,59902.893055555556,15.533333333333331,28.75111111111111,91.0
1346,1641853,150P,1:02:08.00,+28:45:04.1,2000.0,21:29,1.01,7  WFC,140.1,180.0,r,,,,,20221119,20221119,59902.89513888889,15.533333333333331,28.75113888888889,91.0
1347,1641854,150P,1:02:08.00,+28:45:04.0,2000.0,21:32,1.01,5  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.89722222222,15.533333333333331,28.75111111111111,91.0
1348,1641855,150P,1:02:08.00,+28:45:03.9,2000.0,21:35,1.01,3  WFC,140.2,180.0,r,,,,seeing > 2,20221119,20221119,59902.899305555555,15.533333333333331,28.751083333333334,91.0
1349,1641856,150P,1:02:07.99,+28:45:03.9,2000.0,21:39,1.01,1  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.902083333334,15.533291666666669,28.751083333333334,91.0
1350,1641857,150P,1:02:08.00,+28:45:04.0,2000.0,21:42,1.01,0  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.90416666667,15.533333333333331,28.75111111111111,91.0
1351,1641858,150P,1:02:08.00,+28:45:04.0,2000.0,21:45,1.0,8  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.90625,15.533333333333331,28.75111111111111,91.0
1352,1641859,150P,1:02:08.00,+28:45:04.0,2000.0,21:48,1.0,6  WFC,139.7,180.0,r,,,,,20221119,20221119,59902.90833333333,15.533333333333331,28.75111111111111,91.0
1353,1641860,150P,1:02:08.00,+28:45:04.0,2000.0,21:51,1.0,5  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.910416666666,15.533333333333331,28.75111111111111,91.0
1354,1641861,150P,1:02:08.00,+28:45:03.9,2000.0,21:54,1.0,4  WFC,140.1,180.0,r,,,,,20221119,20221119,59902.9125,15.533333333333331,28.751083333333334,91.0
1355,1641862,150P,1:02:07.99,+28:45:03.9,2000.0,21:57,1.0,3  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.91458333333,15.533291666666669,28.751083333333334,91.0
1356,1641863,150P,1:02:08.00,+28:45:04.0,2000.0,22:00,1.0,2  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.916666666664,15.533333333333331,28.75111111111111,91.0
1357,1641864,150P,1:02:08.00,+28:45:03.9,2000.0,22:04,1.0,1  WFC,140.1,180.0,r,,,,,20221119,20221119,59902.919444444444,15.533333333333331,28.751083333333334,91.0
1358,1641865,150P,1:02:08.00,+28:45:03.9,2000.0,22:07,1.0,1  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.92152777778,15.533333333333331,28.751083333333334,91.0
1359,1641866,150P,1:02:08.00,+28:45:04.0,2000.0,22:10,1.0,0  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.92361111111,15.533333333333331,28.75111111111111,91.0
1360,1641867,150P,1:02:08.00,+28:45:03.9,2000.0,22:13,1.0,0  WFC,140.1,180.0,r,,,,,20221119,20221119,59902.92569444444,15.533333333333331,28.751083333333334,91.0
1361,1641868,150P,1:02:08.00,+28:45:03.7,2000.0,22:16,1.0,0  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.927777777775,15.533333333333331,28.75102777777778,91.0
1362,1641869,150P,1:02:08.00,+28:45:04.3,2000.0,22:19,1.0,0  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.92986111111,15.533333333333331,28.751194444444444,91.0
1363,1641870,150P,1:02:08.00,+28:45:04.0,2000.0,22:22,1.0,0  WFC,140.0,180.0,r,,,,,20221119,20221119,59902.93194444444,15.533333333333331,28.75111111111111,91.0
1364,1641871,150P,1:02:07.99,+28:45:03.9,2000.0,22:25,1.0,0  WFC,139.7,180.0,r,,,,,20221119,20221119,59902.93402777778,15.533291666666669,28.751083333333334,91.0
1365,1641872,90403,5:16:20.99,+53:25:44.9,2000.0,22:44,1.49,6  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.947222222225,79.08745833333333,53.429138888888886,92.0
1366,1641873,90403,5:16:21.00,+53:25:45.0,2000.0,22:45,1.49,1  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.947916666664,79.08749999999999,53.42916666666667,92.0
1367,1641874,90403,5:16:21.00,+53:25:44.9,2000.0,22:46,1.48,6  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.94861111111,79.08749999999999,53.429138888888886,92.0
1368,1641875,90403,5:16:21.00,+53:25:44.9,2000.0,22:47,1.48,2  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.94930555556,79.08749999999999,53.429138888888886,92.0
1369,1641876,90403,5:16:21.00,+53:25:44.9,2000.0,22:48,1.47,7  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.95,79.08749999999999,53.429138888888886,92.0
1370,1641877,90403,5:16:21.00,+53:25:44.9,2000.0,22:49,1.47,2  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.950694444444,79.08749999999999,53.429138888888886,92.0
1371,1641878,90403,5:16:21.00,+53:25:45.1,2000.0,22:50,1.46,8  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.95138888889,79.08749999999999,53.42919444444444,92.0
1372,1641879,90403,5:16:21.00,+53:25:45.0,2000.0,22:52,1.46,3  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.95277777778,79.08749999999999,53.42916666666667,92.0
1373,1641880,90403,5:16:21.00,+53:25:45.0,2000.0,22:53,1.45,9  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.95347222222,79.08749999999999,53.42916666666667,92.0
1374,1641881,90403,5:16:21.00,+53:25:45.0,2000.0,22:54,1.45,4  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.95416666667,79.08749999999999,53.42916666666667,92.0
1375,1641882,90403,5:16:21.00,+53:25:44.9,2000.0,22:55,1.45,0  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.95486111111,79.08749999999999,53.429138888888886,92.0
1376,1641883,90403,5:16:21.00,+53:25:45.0,2000.0,22:56,1.44,5  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.955555555556,79.08749999999999,53.42916666666667,92.0
1377,1641884,90403,5:16:20.99,+53:25:45.0,2000.0,22:57,1.44,1  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.95625,79.08745833333333,53.42916666666667,92.0
1378,1641885,90403,5:16:20.99,+53:25:45.0,2000.0,22:58,1.43,7  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.95694444444,79.08745833333333,53.42916666666667,92.0
1379,1641886,90403,5:16:20.99,+53:25:44.9,2000.0,22:59,1.43,3  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.95763888889,79.08745833333333,53.429138888888886,92.0
1380,1641887,90403,5:16:21.00,+53:25:44.9,2000.0,23:01,1.42,8  WFC,19.6,180.0,r,,,,,20221119,20221119,59902.959027777775,79.08749999999999,53.429138888888886,92.0
1381,1641888,90403,5:16:20.99,+53:25:45.0,2000.0,23:02,1.42,4  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.95972222222,79.08745833333333,53.42916666666667,92.0
1382,1641889,90403,5:16:21.00,+53:25:45.0,2000.0,23:03,1.42,0  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.96041666667,79.08749999999999,53.42916666666667,92.0
1383,1641890,90403,5:16:21.00,+53:25:44.9,2000.0,23:04,1.41,6  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.96111111111,79.08749999999999,53.429138888888886,92.0
1384,1641891,90403,5:16:20.99,+53:25:45.0,2000.0,23:05,1.41,2  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.961805555555,79.08745833333333,53.42916666666667,92.0
1385,1641892,90403,5:16:20.99,+53:25:44.9,2000.0,23:06,1.4,8  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.9625,79.08745833333333,53.429138888888886,92.0
1386,1641893,90403,5:16:21.00,+53:25:44.9,2000.0,23:07,1.4,4  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.96319444444,79.08749999999999,53.429138888888886,92.0
1387,1641894,90403,5:16:21.00,+53:25:44.9,2000.0,23:08,1.4,0  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.96388888889,79.08749999999999,53.429138888888886,92.0
1388,1641895,90403,5:16:20.99,+53:25:44.9,2000.0,23:10,1.39,6  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.96527777778,79.08745833333333,53.429138888888886,92.0
1389,1641896,90403,5:16:21.00,+53:25:44.9,2000.0,23:11,1.39,2  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.96597222222,79.08749999999999,53.429138888888886,92.0
1390,1641897,90403,5:16:21.00,+53:25:45.0,2000.0,23:12,1.38,8  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.96666666667,79.08749999999999,53.42916666666667,92.0
1391,1641898,90403,5:16:20.99,+53:25:45.0,2000.0,23:13,1.38,4  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.967361111114,79.08745833333333,53.42916666666667,92.0
1392,1641899,90403,5:16:21.00,+53:25:45.0,2000.0,23:14,1.38,1  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.96805555555,79.08749999999999,53.42916666666667,92.0
1393,1641900,90403,5:16:21.00,+53:25:45.0,2000.0,23:15,1.37,7  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.96875,79.08749999999999,53.42916666666667,92.0
1394,1641901,90403,5:16:21.00,+53:25:44.9,2000.0,23:16,1.37,3  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.96944444445,79.08749999999999,53.429138888888886,92.0
1395,1641902,90403,5:16:21.00,+53:25:44.9,2000.0,23:17,1.37,0  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.970138888886,79.08749999999999,53.429138888888886,92.0
1396,1641903,90403,5:16:21.00,+53:25:44.9,2000.0,23:19,1.36,6  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.97152777778,79.08749999999999,53.429138888888886,92.0
1397,1641904,90403,5:16:20.99,+53:25:45.0,2000.0,23:20,1.36,2  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.97222222222,79.08745833333333,53.42916666666667,92.0
1398,1641905,90403,5:16:21.00,+53:25:45.0,2000.0,23:21,1.35,9  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.972916666666,79.08749999999999,53.42916666666667,92.0
1399,1641906,90403,5:16:21.00,+53:25:44.9,2000.0,23:22,1.35,5  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.97361111111,79.08749999999999,53.429138888888886,92.0
1400,1641907,90403,5:16:21.00,+53:25:44.9,2000.0,23:23,1.35,2  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.97430555556,79.08749999999999,53.429138888888886,92.0
1401,1641908,90403,5:16:21.00,+53:25:44.9,2000.0,23:24,1.34,8  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.975,79.08749999999999,53.429138888888886,92.0
1402,1641909,90403,5:16:21.00,+53:25:45.0,2000.0,23:25,1.34,5  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.975694444445,79.08749999999999,53.42916666666667,92.0
1403,1641910,90403,5:16:21.00,+53:25:44.9,2000.0,23:26,1.34,2  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.97638888889,79.08749999999999,53.429138888888886,92.0
1404,1641911,90403,5:16:21.00,+53:25:45.0,2000.0,23:28,1.33,8  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.97777777778,79.08749999999999,53.42916666666667,92.0
1405,1641912,90403,5:16:21.00,+53:25:44.9,2000.0,23:29,1.33,5  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.978472222225,79.08749999999999,53.429138888888886,92.0
1406,1641913,90403,5:16:20.99,+53:25:44.9,2000.0,23:30,1.33,2  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.979166666664,79.08745833333333,53.429138888888886,92.0
1407,1641914,90403,5:16:21.00,+53:25:45.0,2000.0,23:31,1.32,9  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.97986111111,79.08749999999999,53.42916666666667,92.0
1408,1641915,90403,5:16:21.00,+53:25:45.0,2000.0,23:32,1.32,5  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.98055555556,79.08749999999999,53.42916666666667,92.0
1409,1641916,90403,5:16:20.99,+53:25:44.9,2000.0,23:33,1.32,2  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.98125,79.08745833333333,53.429138888888886,92.0
1410,1641917,90403,5:16:21.00,+53:25:44.9,2000.0,23:34,1.31,9  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.981944444444,79.08749999999999,53.429138888888886,92.0
1411,1641918,90403,5:16:20.99,+53:25:45.0,2000.0,23:36,1.31,6  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.98333333333,79.08745833333333,53.42916666666667,92.0
1412,1641919,90403,5:16:21.00,+53:25:45.0,2000.0,23:37,1.31,3  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.98402777778,79.08749999999999,53.42916666666667,92.0
1413,1641920,90403,5:16:21.00,+53:25:45.0,2000.0,23:38,1.31,0  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.98472222222,79.08749999999999,53.42916666666667,92.0
1414,1641921,90403,5:16:21.00,+53:25:44.9,2000.0,23:39,1.3,7  WFC,20.1,180.0,r,,,,,20221119,20221119,59902.98541666667,79.08749999999999,53.429138888888886,92.0
1415,1641922,7P,3:50:33.00,+01:45:09.9,2000.0,23:46,1.19,1  WFC,110.0,180.0,r,,,,detected but really low snr,20221119,20221119,59902.990277777775,57.637499999999996,1.75275,93.0
1416,1641923,7P,3:50:32.98,+01:45:10.0,2000.0,23:54,1.17,6  WFC,300.0,180.0,r,,,,,20221119,20221119,59902.995833333334,57.63741666666666,1.7527777777777778,93.0
1417,1641924,7P,3:50:32.19,+01:45:09.5,2000.0,00:16,1.14,7  WFC,300.0,180.0,r,,,,,20221119,20221120,59903.01111111111,57.634125,1.7526388888888889,93.0
1418,1641925,7P,3:50:31.99,+01:45:09.3,2000.0,00:22,1.14,1  WFC,299.9,180.0,r,,,,,20221119,20221120,59903.01527777778,57.63329166666666,1.7525833333333334,93.0
1419,1641926,7P,3:50:31.78,+01:45:09.2,2000.0,00:27,1.13,6  WFC,300.0,180.0,r,,,,,20221119,20221120,59903.01875,57.632416666666664,1.7525555555555556,93.0
1420,1641927,7P,3:50:31.57,+01:45:09.0,2000.0,00:33,1.13,2  WFC,299.9,180.0,r,,,,,20221119,20221120,59903.02291666667,57.631541666666664,1.7525,93.0
1421,1641928,7P,3:50:31.37,+01:45:08.8,2000.0,00:39,1.12,8  WFC,299.9,180.0,r,,,,,20221119,20221120,59903.027083333334,57.63070833333333,1.7524444444444445,93.0
1422,1641929,7P,3:50:31.16,+01:45:08.7,2000.0,00:45,1.12,5  WFC,300.0,180.0,r,,,,,20221119,20221120,59903.03125,57.62983333333332,1.7524166666666667,93.0
1423,1641930,7P,3:50:30.95,+01:45:08.6,2000.0,00:50,1.12,3  WFC,300.0,180.0,r,,,,,20221119,20221120,59903.03472222222,57.62895833333333,1.752388888888889,93.0
1424,1641931,7P,3:50:30.74,+01:45:08.4,2000.0,00:56,1.12,2  WFC,299.9,180.0,r,,,,,20221119,20221120,59903.03888888889,57.62808333333333,1.7523333333333333,93.0
1425,1641932,7P,3:50:30.53,+01:45:08.3,2000.0,01:02,1.12,1  WFC,300.0,180.0,r,,,,,20221119,20221120,59903.04305555556,57.62720833333333,1.7523055555555556,93.0
1426,1641933,7P,3:50:30.32,+01:45:08.3,2000.0,01:08,1.12,2  WFC,299.9,180.0,r,,,,,20221119,20221120,59903.04722222222,57.62633333333333,1.7523055555555556,93.0
1427,1641934,7P,3:50:30.11,+01:45:08.1,2000.0,01:14,1.12,2  WFC,300.0,180.0,r,,,,,20221119,20221120,59903.05138888889,57.62545833333333,1.75225,93.0
1428,1641935,7P,3:50:29.90,+01:45:07.9,2000.0,01:20,1.12,4  WFC,299.9,180.0,r,,,,satellite trail,20221119,20221120,59903.055555555555,57.62458333333333,1.7521944444444444,93.0
1429,1641936,7P,3:50:29.70,+01:45:07.7,2000.0,01:25,1.12,6  WFC,300.0,180.0,r,,,,,20221119,20221120,59903.05902777778,57.623749999999994,1.752138888888889,93.0
1430,1641937,7P,3:50:29.49,+01:45:07.6,2000.0,01:31,1.12,9  WFC,299.9,180.0,r,,,,,20221119,20221120,59903.06319444445,57.622875,1.7521111111111112,93.0
1431,1641938,7P,3:50:29.27,+01:45:07.5,2000.0,01:37,1.13,3  WFC,299.9,180.0,r,,,,,20221119,20221120,59903.06736111111,57.62195833333333,1.7520833333333334,93.0
1432,1641939,7P,3:50:29.07,+01:45:07.3,2000.0,01:43,1.13,7  WFC,299.9,180.0,r,,,,,20221119,20221120,59903.07152777778,57.62112499999999,1.7520277777777777,93.0
1433,1641940,7P,3:50:28.86,+01:45:07.2,2000.0,01:48,1.14,3  WFC,300.0,180.0,r,,,,,20221119,20221120,59903.075,57.62025,1.752,93.0
1434,1641941,7P,3:50:28.65,+01:45:07.0,2000.0,01:54,1.14,9  WFC,299.9,180.0,r,,,,,20221119,20221120,59903.07916666667,57.619375,1.7519444444444445,93.0
1435,1641942,7P,3:50:28.44,+01:45:06.8,2000.0,02:00,1.15,5  WFC,300.0,180.0,r,,,,,20221119,20221120,59903.083333333336,57.61849999999999,1.7518888888888888,93.0
1436,1641943,7P,3:50:28.23,+01:45:06.7,2000.0,02:06,1.16,3  WFC,300.0,180.0,r,,,,,20221119,20221120,59903.0875,57.617625,1.751861111111111,93.0
1437,1641944,172P,7:31:49.00,+34:06:41.0,2000.0,02:16,1.18,3  WFC,180.0,180.0,r,,,,,20221119,20221120,59903.09444444445,112.95416666666665,34.11138888888889,94.0
